date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:00:58	72624/72624	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d55254b-11bb0%22	http://kgd.gov.kz/sites/all/themes/KGD17/fonts/FiraSans-Regular.eot	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/fonts/FiraSans-Regular.eot	(from http://kgd.gov.kz/sites/all/themes/KGD17/style.css?qi91hl)
21:00:58	35876/35876	---M--	200	added ('OK')	application/font-woff	etag:%225d55254b-8c24%22	http://kgd.gov.kz/sites/all/themes/KGD17/fonts/FiraSans-Regular.woff	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/fonts/FiraSans-Regular.woff	(from http://kgd.gov.kz/sites/all/themes/KGD17/style.css?qi91hl)
21:01:05	35668/35668	---M--	200	added ('OK')	application/font-woff	etag:%225d55254b-8b54%22	http://kgd.gov.kz/sites/all/themes/KGD17/fonts/FiraSans-Bold.woff	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/fonts/FiraSans-Bold.woff	(from http://kgd.gov.kz/sites/all/themes/KGD17/style.css?qi91hl)
21:01:07	97761/97761	---M--	200	added ('OK')	image/svg+xml	etag:%225d55254b-17de1%22	http://kgd.gov.kz/sites/all/themes/KGD17/fonts/FiraSans-Bold.svg	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/fonts/FiraSans-Bold.svg	(from http://kgd.gov.kz/sites/all/themes/KGD17/style.css?qi91hl)
21:01:08	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Oct%202020%2015:01:08%20GMT	http://kgd.gov.kz/sites/all/themes/KGD17/images/pre-bg.png	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/images/pre-bg.png	(from http://kgd.gov.kz/sites/all/themes/KGD17/style.css?qi91hl)
21:01:10	72522/72522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d55254b-11b4a%22	http://kgd.gov.kz/sites/all/themes/KGD17/fonts/FiraSans-Bold.eot	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/fonts/FiraSans-Bold.eot	(from http://kgd.gov.kz/sites/all/themes/KGD17/style.css?qi91hl)
21:01:15	41822/41822	---M--	200	added ('OK')	image/png	etag:%225d55254b-a35e%22	http://kgd.gov.kz/sites/all/themes/KGD17/images/footer-bg.png	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/images/footer-bg.png	(from http://kgd.gov.kz/sites/all/themes/KGD17/style.css?qi91hl)
21:01:21	435828/435828	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d55254b-6a674%22	http://kgd.gov.kz/sites/all/themes/KGD17/fonts/unit_slab_offc_pro/UnitSlabOffcProBoldItalic.eot?	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/fonts/unit_slab_offc_pro/UnitSlabOffcProBoldItalicd41d.eot	(from http://kgd.gov.kz/sites/all/themes/KGD17/style.css?qi91hl)
21:01:22	435548/435548	---M--	200	added ('OK')	application/octet-stream	etag:%225d55254b-6a55c%22	http://kgd.gov.kz/sites/all/themes/KGD17/fonts/unit_slab_offc_pro/UnitSlabOffcProBoldItalic.ttf	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/fonts/unit_slab_offc_pro/UnitSlabOffcProBoldItalic.ttf	(from http://kgd.gov.kz/sites/all/themes/KGD17/style.css?qi91hl)
21:01:22	224475/224475	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f55c250-36cdb%22	http://kgd.gov.kz/sites/default/files/advagg_js/js__1t3l4FiWIqblce8ydg8HUpWqNQeYdMSSVtKyeobP10E__wwBfdi2ksDldLjkCI71sRHyJpTYxFKQJQl21KpqHkd0__iFQX4H3jw4qSn9BeERFJlBuZNBASR3Or1rI0CUFuY7Q.js	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/default/files/advagg_js/js__1t3l4FiWIqblce8ydg8HUpWqNQeYdMSSVtKyeobP10E__wwBfdi2ksDldLjkCI71sRHyJpTYxFKQJQl21KpqHkd0__iFQX4H3jw4qSn9BeERFJlBuZNBASR3Or1rI0CUFuY7Q.js	(from http://kgd.gov.kz/ru/apoll)
21:01:25	113503/113503	---M-Z	200	added ('OK')	text/html	etag:%221603119676-1%22	http://kgd.gov.kz/kk/apoll	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/kk/apoll.html	(from http://kgd.gov.kz/ru/apoll)
21:01:26	119068/119068	---M-Z	200	added ('OK')	text/html	etag:%221603119363-1%22	http://kgd.gov.kz/ru/content/predlagaem-proyti-opros-po-kachestvu-i-udovletvorennosti-obsluzhivaniya-nalogoplatelshchikov	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/predlagaem-proyti-opros-po-kachestvu-i-udovletvorennosti-obsluzhivaniya-nalogoplatelshchikov.html	(from http://kgd.gov.kz/ru/apoll)
21:01:26	2041010/2041010	---M-Z	200	added ('OK')	text/html	etag:%221603118275-1%22	http://kgd.gov.kz/ru/calc/transports	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/calc/transports.html	(from http://kgd.gov.kz/ru/apoll)
21:01:28	119381/119381	---M-Z	200	added ('OK')	text/html	etag:%221603118757-1%22	http://kgd.gov.kz/ru/app/kgd-ipn-web	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/app/kgd-ipn-web.html	(from http://kgd.gov.kz/ru/apoll)
21:01:35	206782/206782	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2015:01:35%20GMT	http://kgd.gov.kz/ru/calc/fine	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/calc/fine.html	(from http://kgd.gov.kz/ru/apoll)
21:01:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2015:01:36%20GMT	http://kgd.gov.kz/all/services	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/all/services	(from http://kgd.gov.kz/ru/apoll)
21:01:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2015:01:36%20GMT	http://kgd.gov.kz/all/services	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/all/services	(from http://kgd.gov.kz/ru/apoll)
21:01:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2015:01:37%20GMT	http://kgd.gov.kz/rss.xml	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/rss.xml	(from http://kgd.gov.kz/ru/apoll)
21:01:36	55819/55819	---M-Z	200	added ('OK')	application/rss+xml	etag:%221603117993-1%22	http://kgd.gov.kz/en/rss.xml	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/rss.xml	(from http://kgd.gov.kz/en)
21:01:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2015:01:37%20GMT	http://kgd.gov.kz/kk/node	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/kk/node	(from http://kgd.gov.kz/ru)
21:01:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2015:01:38%20GMT	http://kgd.gov.kz/ru/node	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/node	(from http://kgd.gov.kz/en)
21:01:37	3580/3580	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e85d577-dfc%22	http://sko.kgd.gov.kz/sites/default/files/advagg_js/js__0BLiKGMq6ltLHdFnULA09l4oeJRFJqujRKfo_ka1H2M__VZq7dwkTjN_yzboliiXzKkblH3SFDmh0AVSmuD6eiTw__EMHm0mix0wu3SY1W70o_ncu4cFR1lnS2YQgEBgfSC6U.js	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/sko.kgd.gov.kz/sites/default/files/advagg_js/js__0BLiKGMq6ltLHdFnULA09l4oeJRFJqujRKfo_ka1H2M__VZq7dwkTjN_yzboliiXzKkblH3SFDmh0AVSmuD6eiTw__EMHm0mix0wu3SY1W70o_ncu4cFR1lnS2YQgEBgfSC6U.213.delaye	(from http://kgd.gov.kz/en)
21:01:40	56980/56980	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e934fe5-de94%22	http://sko.kgd.gov.kz/sites/default/files/advagg_js/js__kgBzEew375opErticaz0339aAXuAnDgK4WnFDvdZJTQ__q2RlwAY16ZoDPR8qo8jEDHi9AlWhUuqwDMfKJJ7KwO4__EMHm0mix0wu3SY1W70o_ncu4cFR1lnS2YQgEBgfSC6U.js	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/sko.kgd.gov.kz/sites/default/files/advagg_js/js__kgBzEew375opErticaz0339aAXuAnDgK4WnFDvdZJTQ__q2RlwAY16ZoDPR8qo8jEDHi9AlWhUuqwDMfKJJ7KwO4__EMHm0mix0wu3SY1W70o_ncu4cFR1lnS2YQgEBgfSC6U.214.delaye	(from http://kgd.gov.kz/en)
21:01:44	221436/221436	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f55c27c-360fc%22	http://sko.kgd.gov.kz/sites/default/files/advagg_js/js__VmVaRKHWWkjwvC02DX22sfwUt1jeCEr7u5EYjm8IOpI__PV_NVKvDew4EooWkx0a6d0Av1a7voeel2Mu6ARTc_UQ__EMHm0mix0wu3SY1W70o_ncu4cFR1lnS2YQgEBgfSC6U.js	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/sko.kgd.gov.kz/sites/default/files/advagg_js/js__VmVaRKHWWkjwvC02DX22sfwUt1jeCEr7u5EYjm8IOpI__PV_NVKvDew4EooWkx0a6d0Av1a7voeel2Mu6ARTc_UQ__EMHm0mix0wu3SY1W70o_ncu4cFR1lnS2YQgEBgfSC6U.211.delaye	(from http://kgd.gov.kz/en)
21:01:47	174025/174025	---M-Z	200	added ('OK')	text/html	etag:%221603119699-1%22	http://kgd.gov.kz/en/sitemap	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/sitemap.html	(from http://kgd.gov.kz/en)
21:01:54	1309395/1309395	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ec212ac-13fad3%22	http://sko.kgd.gov.kz/sites/default/files/advagg_js/js__DG61tWB-FuZjolWiVhoh4Axx2ZGvhiVFRNRy878a2t0__GRSs0_x8EJvJkkX8iSOoCPdg1odu0-_IllpGX6dLW50__EMHm0mix0wu3SY1W70o_ncu4cFR1lnS2YQgEBgfSC6U.js	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/sko.kgd.gov.kz/sites/default/files/advagg_js/js__DG61tWB-FuZjolWiVhoh4Axx2ZGvhiVFRNRy878a2t0__GRSs0_x8EJvJkkX8iSOoCPdg1odu0-_IllpGX6dLW50__EMHm0mix0wu3SY1W70o_ncu4cFR1lnS2YQgEBgfSC6U.212.delaye	(from http://kgd.gov.kz/en)
21:01:55	97908/97908	---M-Z	403	error ('Forbidden')	text/html	etag:%221603119707-1%22	http://kgd.gov.kz/en/user/register	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/user/register.217.delayed	(from http://kgd.gov.kz/en)
21:01:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2015:01:56%20GMT	http://kgd.gov.kz/ru/node	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/node	(from http://kgd.gov.kz/en)
21:02:05	110227/110227	---M-Z	200	added ('OK')	text/html	etag:%221603119716-1%22	http://kgd.gov.kz/en/content/information-about-committee	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/content/information-about-committee.html	(from http://kgd.gov.kz/en)
21:02:16	107609/107609	---M-Z	200	added ('OK')	text/html	etag:%221603119725-1%22	http://kgd.gov.kz/en/content/rukovodstvo	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/content/rukovodstvo.html	(from http://kgd.gov.kz/en)
21:02:24	114192/114192	---M-Z	200	added ('OK')	text/html	etag:%221603119736-1%22	http://kgd.gov.kz/en/node/27	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/27.html	(from http://kgd.gov.kz/en)
21:02:34	104985/104985	---M-Z	200	added ('OK')	text/html	etag:%221603119745-1%22	http://kgd.gov.kz/en/content/strategy-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/content/strategy-1.html	(from http://kgd.gov.kz/en)
21:02:43	100867/100867	---M-Z	200	added ('OK')	text/html	etag:%221603119755-1%22	http://kgd.gov.kz/en/section/kadrovoe-obespechenie	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/kadrovoe-obespechenie.html	(from http://kgd.gov.kz/en)
21:02:53	116982/116982	---M-Z	200	added ('OK')	text/html	etag:%221603119764-1%22	http://kgd.gov.kz/en/node/31	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/31.html	(from http://kgd.gov.kz/en)
21:03:03	102307/102307	---M-Z	200	added ('OK')	text/html	etag:%221603119774-1%22	http://kgd.gov.kz/en/node/182	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/182.html	(from http://kgd.gov.kz/en)
21:03:12	101596/101596	---M-Z	200	added ('OK')	text/html	etag:%221603119784-1%22	http://kgd.gov.kz/en/content/contacts-1-0	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/content/contacts-1-0.html	(from http://kgd.gov.kz/en)
21:03:23	102081/102081	---M-Z	200	added ('OK')	text/html	etag:%221603119793-1%22	http://kgd.gov.kz/en/content/qualification-requirements-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/content/qualification-requirements-1.html	(from http://kgd.gov.kz/en)
21:03:31	101529/101529	---M-Z	200	added ('OK')	text/html	etag:%221603119803-1%22	http://kgd.gov.kz/en/node/14984	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/14984.html	(from http://kgd.gov.kz/en)
21:03:40	108046/108046	---M-Z	200	added ('OK')	text/html	etag:%221603119812-1%22	http://kgd.gov.kz/en/section/konkursy-na-vakantnye-dolzhnosti	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/konkursy-na-vakantnye-dolzhnosti.html	(from http://kgd.gov.kz/en)
21:03:48	100955/100955	---M-Z	200	added ('OK')	text/html	etag:%221603119820-1%22	http://kgd.gov.kz/en/section/podvedomstvennye-organizacii	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/podvedomstvennye-organizacii.html	(from http://kgd.gov.kz/en)
21:03:58	108285/108285	---M-Z	200	added ('OK')	text/html	etag:%221603119829-1%22	http://kgd.gov.kz/en/section/centralnaya-tamozhennaya-laboratoriya	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/centralnaya-tamozhennaya-laboratoriya.html	(from http://kgd.gov.kz/en)
21:04:10	101382/101382	---M-Z	200	added ('OK')	text/html	etag:%221603119839-1%22	http://kgd.gov.kz/en/section/uchebno-metodicheskiy-centr	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/uchebno-metodicheskiy-centr.html	(from http://kgd.gov.kz/en)
21:04:21	143591/143591	---M-Z	200	added ('OK')	text/html	etag:%221603119851-1%22	http://kgd.gov.kz/en/node/3754	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/3754.html	(from http://kgd.gov.kz/en)
21:04:30	103864/103864	---M-Z	200	added ('OK')	text/html	etag:%221603119862-1%22	http://kgd.gov.kz/en/node/37313	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/37313.html	(from http://kgd.gov.kz/en)
21:04:41	101337/101337	---M-Z	200	added ('OK')	text/html	etag:%221603119871-1%22	http://kgd.gov.kz/en/node/66118	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/66118.html	(from http://kgd.gov.kz/en)
21:04:50	124320/124320	---M-Z	200	added ('OK')	text/html	etag:%221603119882-1%22	http://kgd.gov.kz/en/node/13686	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/13686.html	(from http://kgd.gov.kz/en)
21:05:00	104121/104121	---M-Z	200	added ('OK')	text/html	etag:%221603119891-1%22	http://kgd.gov.kz/en/node/65775	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/65775.html	(from http://kgd.gov.kz/en)
21:05:11	100723/100723	---M-Z	200	added ('OK')	text/html	etag:%221603119901-1%22	http://kgd.gov.kz/en/node/65802	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/65802.html	(from http://kgd.gov.kz/en)
21:05:23	101665/101665	---M-Z	200	added ('OK')	text/html	etag:%221603119911-1%22	http://kgd.gov.kz/en/section/informaciya-o-tekushchey-deyatelnosti	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/informaciya-o-tekushchey-deyatelnosti.html	(from http://kgd.gov.kz/en)
21:05:33	108718/108718	---M-Z	200	added ('OK')	text/html	etag:%221603119924-1%22	http://kgd.gov.kz/en/section/poslaniya	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/poslaniya.html	(from http://kgd.gov.kz/en)
21:05:45	104116/104116	---M-Z	200	added ('OK')	text/html	etag:%221603119934-1%22	http://kgd.gov.kz/en/node/6881	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/6881.html	(from http://kgd.gov.kz/en)
21:05:56	104193/104193	---M-Z	200	added ('OK')	text/html	etag:%221603119946-1%22	http://kgd.gov.kz/en/section/strategicheskiy-plan	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/strategicheskiy-plan.html	(from http://kgd.gov.kz/en)
21:06:05	102225/102225	---M-Z	200	added ('OK')	text/html	etag:%221603119957-1%22	http://kgd.gov.kz/en/section/otchety-ob-ispolnenii-strategicheskogo-plana	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/otchety-ob-ispolnenii-strategicheskogo-plana.html	(from http://kgd.gov.kz/en)
21:06:16	101808/101808	---M-Z	200	added ('OK')	text/html	etag:%221603119966-1%22	http://kgd.gov.kz/en/node/6819	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/6819.html	(from http://kgd.gov.kz/en)
21:06:27	101647/101647	---M-Z	200	added ('OK')	text/html	etag:%221603119977-1%22	http://kgd.gov.kz/en/node/15381	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/15381.html	(from http://kgd.gov.kz/en)
21:06:37	103749/103749	---M-Z	200	added ('OK')	text/html	etag:%221603119988-1%22	http://kgd.gov.kz/en/node/15905	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/15905.html	(from http://kgd.gov.kz/en)
21:06:47	100710/100710	---M-Z	200	added ('OK')	text/html	etag:%221603119997-1%22	http://kgd.gov.kz/en/node/25527	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/25527.html	(from http://kgd.gov.kz/en)
21:06:58	106719/106719	---M-Z	200	added ('OK')	text/html	etag:%221603120008-1%22	http://kgd.gov.kz/en/section/gosudarstvennye-zakupki	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/gosudarstvennye-zakupki.html	(from http://kgd.gov.kz/en)
21:07:08	103052/103052	---M-Z	200	added ('OK')	text/html	etag:%221603120019-1%22	http://kgd.gov.kz/en/node/26	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/26.html	(from http://kgd.gov.kz/en)
21:07:20	100805/100805	---M-Z	200	added ('OK')	text/html	etag:%221603120029-1%22	http://kgd.gov.kz/en/section/normativnye-pravovye-akty	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/normativnye-pravovye-akty.html	(from http://kgd.gov.kz/en)
21:07:30	101361/101361	---M-Z	200	added ('OK')	text/html	etag:%221603120041-1%22	http://kgd.gov.kz/en/section/protokola	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/protokola.html	(from http://kgd.gov.kz/en)
21:07:41	116386/116386	---M-Z	200	added ('OK')	text/html	etag:%221603120050-1%22	http://kgd.gov.kz/en/content/request-quotation-1-0	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/content/request-quotation-1-0.html	(from http://kgd.gov.kz/en)
21:07:52	100730/100730	---M-Z	200	added ('OK')	text/html	etag:%221603120061-1%22	http://kgd.gov.kz/en/node/3993	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/3993.html	(from http://kgd.gov.kz/en)
21:08:01	108356/108356	---M-Z	200	added ('OK')	text/html	etag:%221603120073-1%22	http://kgd.gov.kz/en/node/12513	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/12513.html	(from http://kgd.gov.kz/en)
21:08:12	100623/100623	---M-Z	200	added ('OK')	text/html	etag:%221603120082-1%22	http://kgd.gov.kz/en/section/konkursy-gosudarstvennyh-zakupok	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/konkursy-gosudarstvennyh-zakupok.html	(from http://kgd.gov.kz/en)
21:08:24	117302/117302	---M-Z	200	added ('OK')	text/html	etag:%221603120093-1%22	http://kgd.gov.kz/en/content/request-quotation-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/content/request-quotation-1.html	(from http://kgd.gov.kz/en)
21:08:34	119203/119203	---M-Z	200	added ('OK')	text/html	etag:%221603120104-1%22	http://kgd.gov.kz/en/node/12512	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/12512.html	(from http://kgd.gov.kz/en)
21:08:43	109633/109633	---M-Z	200	added ('OK')	text/html	etag:%221603120114-1%22	http://kgd.gov.kz/en/node/42	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/42.html	(from http://kgd.gov.kz/en)
21:08:52	105563/105563	---M-Z	200	added ('OK')	text/html	etag:%221603120123-1%22	http://kgd.gov.kz/en/section/dosudebnoe-obzhalovanie-rezultatov-nalogovoy-i-tamozhennoy-proverki	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/dosudebnoe-obzhalovanie-rezultatov-nalogovoy-i-tamozhennoy-proverki.html	(from http://kgd.gov.kz/en)
21:09:01	103592/103592	---M-Z	200	added ('OK')	text/html	etag:%221603120133-1%22	http://kgd.gov.kz/en/node/6834	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/6834.html	(from http://kgd.gov.kz/en)
21:09:09	104698/104698	---M-Z	200	added ('OK')	text/html	etag:%221603120142-1%22	http://kgd.gov.kz/en/node/13768	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/13768.html	(from http://kgd.gov.kz/en)
21:09:18	105727/105727	---M-Z	200	added ('OK')	text/html	etag:%221603120150-1%22	http://kgd.gov.kz/en/node/1384	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/1384.html	(from http://kgd.gov.kz/en)
21:09:31	114768/114768	---M-Z	200	added ('OK')	text/html	etag:%221603120159-1%22	http://kgd.gov.kz/en/node/40801	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/40801.html	(from http://kgd.gov.kz/en)
21:09:42	101707/101707	---M-Z	200	added ('OK')	text/html	etag:%221603120172-1%22	http://kgd.gov.kz/en/node/63490	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/63490.html	(from http://kgd.gov.kz/en)
21:09:55	102058/102058	---M-Z	200	added ('OK')	text/html	etag:%221603120183-1%22	http://kgd.gov.kz/en/section/press-centr	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/press-centr.html	(from http://kgd.gov.kz/en)
21:10:06	104118/104118	---M-Z	200	added ('OK')	text/html	etag:%221603120196-1%22	http://kgd.gov.kz/en/node/11690	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/11690.html	(from http://kgd.gov.kz/en)
21:10:18	102177/102177	---M-Z	200	added ('OK')	text/html	etag:%221603120207-1%22	http://kgd.gov.kz/en/node/9440	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/9440.html	(from http://kgd.gov.kz/en)
21:10:27	101302/101302	---M-Z	200	added ('OK')	text/html	etag:%221603120219-1%22	http://kgd.gov.kz/en/node/1561	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/1561.html	(from http://kgd.gov.kz/en)
21:10:39	113051/113051	---M-Z	200	added ('OK')	text/html	etag:%221603120228-1%22	http://kgd.gov.kz/en/section/pisma-razyasnitelnogo-haraktera	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/section/pisma-razyasnitelnogo-haraktera.html	(from http://kgd.gov.kz/en)
21:10:53	101307/101307	---M-Z	200	added ('OK')	text/html	etag:%221603120240-1%22	http://kgd.gov.kz/en/node/1759	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node/1759.html	(from http://kgd.gov.kz/en)
21:11:02	102690/102690	---M-Z	200	added ('OK')	text/html	etag:%221603120252-1%22	http://kgd.gov.kz/en/video	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/video.html	(from http://kgd.gov.kz/en)
21:11:11	99354/99354	---M-Z	200	added ('OK')	text/html	etag:%221603120263-1%22	http://kgd.gov.kz/en/photos	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/photos.html	(from http://kgd.gov.kz/en)
